,name,species,year,city,count
23066,MILLIE,cat,2019,Seattle,1.0
23067,ZOE,cat,2019,Seattle,1.0
23068,CLEO,cat,2019,Seattle,1.0
23069,EMMA,cat,2019,Seattle,1.0
23070,AQUAMAN,cat,2019,Seattle,1.0
23071,FIFILLE,cat,2019,Seattle,1.0
23072,CHOU CHOU,cat,2019,Seattle,1.0
23073,CHARLIE,cat,2019,Seattle,1.0
23074,ASH,cat,2019,Seattle,1.0
23075,CUPCAKE,cat,2019,Seattle,1.0
23076,PRINCE,cat,2019,Seattle,1.0
23077,REESE,cat,2019,Seattle,1.0
23078,RUSTY,cat,2019,Seattle,1.0
23079,PATSY,cat,2019,Seattle,1.0
23080,PHOENIX,cat,2019,Seattle,1.0
23081,LOKI,cat,2019,Seattle,1.0
23082,CHESTER,cat,2019,Seattle,1.0
23083,GRAYCIE,cat,2019,Seattle,1.0
23084,BUSTER,cat,2019,Seattle,1.0
23085,MINNOW,cat,2019,Seattle,1.0
23086,ERNESTINE,cat,2019,Seattle,1.0
23087,BAXTER,cat,2019,Seattle,1.0
23088,JACK,cat,2019,Seattle,1.0
23089,JILL,cat,2019,Seattle,1.0
23090,NEKO/KAGE,cat,2019,Seattle,1.0
23091,JUNO,cat,2019,Seattle,1.0
23092,WHISKERS,cat,2019,Seattle,1.0
23093,MR. MILLER,cat,2019,Seattle,1.0
23094,SUNNY,cat,2019,Seattle,1.0
23095,JETTA,cat,2019,Seattle,1.0
23096,GEORGIA,cat,2019,Seattle,1.0
23097,DOMINO,cat,2019,Seattle,1.0
23098,LYRA,cat,2019,Seattle,1.0
23099,NEKO,cat,2019,Seattle,1.0
23100,PISHI,cat,2019,Seattle,1.0
23101,LEO,cat,2019,Seattle,1.0
23102,TOMA,cat,2019,Seattle,1.0
23103,TALI,cat,2019,Seattle,1.0
23104,MISHMISH,cat,2019,Seattle,1.0
23105,ENIGMA,cat,2019,Seattle,1.0
23106,SPROCKET,cat,2019,Seattle,1.0
23107,RHODA,cat,2019,Seattle,1.0
23108,WILLOW,cat,2019,Seattle,1.0
23109,ASHLEY,cat,2019,Seattle,1.0
23110,FREYA,cat,2019,Seattle,1.0
23111,OLLIE,cat,2019,Seattle,1.0
23112,DOSEY,cat,2019,Seattle,1.0
23113,FINN MACCOOL,cat,2019,Seattle,1.0
23114,TIMBER,cat,2019,Seattle,1.0
23115,CHIKO,cat,2019,Seattle,1.0
23116,PHOEBE,cat,2019,Seattle,1.0
23117,SEBASTIAN,cat,2019,Seattle,1.0
23118,STELLA,cat,2019,Seattle,1.0
23119,NARYA,cat,2019,Seattle,1.0
23120,HERCULES,cat,2019,Seattle,1.0
23121,RAIN MIKAMURA MONTVILLE,cat,2019,Seattle,1.0
23122,OREO,cat,2019,Seattle,1.0
23123,OLLIE YOUNGS,cat,2019,Seattle,1.0
23124,MOHINI,cat,2019,Seattle,1.0
23125,ALLEY CAT,cat,2019,Seattle,1.0
23126,TINSLEY,cat,2019,Seattle,1.0
23127,MOLLY,cat,2019,Seattle,1.0
23128,MISTY,cat,2019,Seattle,1.0
23129,SQUEAKER,cat,2019,Seattle,1.0
23130,GYPSY,cat,2019,Seattle,1.0
23131,ANA,cat,2019,Seattle,1.0
23132,VIXEN,cat,2019,Seattle,1.0
23133,MAX,cat,2019,Seattle,1.0
23134,MAGGIE,cat,2019,Seattle,1.0
23135,SOPHIE,cat,2019,Seattle,1.0
23136,IZMIR,cat,2019,Seattle,1.0
23137,MYAH,cat,2019,Seattle,1.0
23138,RIVERSONG,cat,2019,Seattle,1.0
23139,TIGER,cat,2019,Seattle,1.0
23140,FRANKIE,cat,2019,Seattle,1.0
23141,AOIFE,cat,2019,Seattle,1.0
23142,FAWKES,cat,2019,Seattle,1.0
23143,GEMMA,cat,2019,Seattle,1.0
23144,CHLOE,cat,2019,Seattle,1.0
23145,LILY,cat,2019,Seattle,1.0
23146,MIMI,cat,2019,Seattle,1.0
23147,LUNA,cat,2019,Seattle,1.0
23148,KIYOSHI,cat,2019,Seattle,1.0
23149,PEARSON,cat,2019,Seattle,1.0
23150,RANDALL,cat,2019,Seattle,1.0
23151,JUDAH,cat,2019,Seattle,1.0
23152,MISS EMILY,cat,2019,Seattle,1.0
23153,BANDIT,cat,2019,Seattle,1.0
23154,SIMON,cat,2019,Seattle,1.0
23155,GIGI,cat,2019,Seattle,1.0
23156,KIKI,cat,2019,Seattle,1.0
23157,CUPCAKE,cat,2019,Seattle,1.0
23158,SHADOW,cat,2019,Seattle,1.0
23159,LEXILU,cat,2019,Seattle,1.0
23160,LUCY,cat,2019,Seattle,1.0
23161,TORTUE,cat,2019,Seattle,1.0
23162,MINA,cat,2019,Seattle,1.0
23163,RUDY,cat,2019,Seattle,1.0
23164,GIRLA,cat,2019,Seattle,1.0
23165,SNICKERS,cat,2019,Seattle,1.0
23166,RILEY,cat,2019,Seattle,1.0
23167,CHARLIE,cat,2019,Seattle,1.0
23168,SALEM,cat,2019,Seattle,1.0
23169,SHADOW BOY,cat,2019,Seattle,1.0
23170,AMIE,cat,2019,Seattle,1.0
23171,NAGI,cat,2019,Seattle,1.0
23172,ETHEL,cat,2019,Seattle,1.0
23173,LUCY,cat,2019,Seattle,1.0
23174,TOM,cat,2019,Seattle,1.0
23175,MIA,cat,2019,Seattle,1.0
23176,FELICE,cat,2019,Seattle,1.0
23177,GRADKA,cat,2019,Seattle,1.0
23178,EB,cat,2019,Seattle,1.0
23179,EB,cat,2019,Seattle,1.0
23180,LOKI,cat,2019,Seattle,1.0
23181,MINNIE,cat,2019,Seattle,1.0
23182,FELIX,cat,2019,Seattle,1.0
23183,CHESTER,cat,2019,Seattle,1.0
23184,ROO,cat,2019,Seattle,1.0
23185,RUNE,cat,2019,Seattle,1.0
23186,DAVEY,cat,2019,Seattle,1.0
23187,MICHAEL,cat,2019,Seattle,1.0
23188,LILY,cat,2019,Seattle,1.0
23189,CHARLIE,cat,2019,Seattle,1.0
23190,ZIGGY,cat,2019,Seattle,1.0
23191,WOSKY,cat,2019,Seattle,1.0
23192,LEROY,cat,2019,Seattle,1.0
23193,DRAKE,cat,2019,Seattle,1.0
23194,SANDY,cat,2019,Seattle,1.0
23195,OLIVER,cat,2019,Seattle,1.0
23196,TAMMY,cat,2019,Seattle,1.0
23197,MINNIE,cat,2019,Seattle,1.0
23198,BAILEY,cat,2019,Seattle,1.0
23199,NIKO,cat,2019,Seattle,1.0
23200,SPARK,cat,2019,Seattle,1.0
23201,BLAZE,cat,2019,Seattle,1.0
23202,LUNA,cat,2019,Seattle,1.0
23203,JAZZ,cat,2019,Seattle,1.0
23204,HARLEY,cat,2019,Seattle,1.0
23205,FLORIA,cat,2019,Seattle,1.0
23206,RASCAL,cat,2019,Seattle,1.0
23207,SABRINA,cat,2019,Seattle,1.0
23208,CILANTRO,cat,2019,Seattle,1.0
23209,TAZ,cat,2019,Seattle,1.0
23210,SQUEAKERS,cat,2019,Seattle,1.0
23211,SADIE,cat,2019,Seattle,1.0
23212,SADIE,cat,2019,Seattle,1.0
23213,KYLE,cat,2019,Seattle,1.0
23214,COCO,cat,2019,Seattle,1.0
23215,BENJI,cat,2019,Seattle,1.0
23216,HERMEY,cat,2019,Seattle,1.0
23217,GRAY GHOST,cat,2019,Seattle,1.0
23218,BOYLE,cat,2019,Seattle,1.0
23219,LOLA,cat,2019,Seattle,1.0
23220,MEELI,cat,2019,Seattle,1.0
23221,NUDGE,cat,2019,Seattle,1.0
23222,CATAMARAN,cat,2019,Seattle,1.0
23223,LINK,cat,2019,Seattle,1.0
23224,MACEY,cat,2019,Seattle,1.0
23225,PRETTY GIRL,cat,2019,Seattle,1.0
23226,GEORGE,cat,2019,Seattle,1.0
23227,LOUISE,cat,2019,Seattle,1.0
23228,WINONA,cat,2019,Seattle,1.0
23229,TACO,cat,2019,Seattle,1.0
23230,ELVIS,cat,2019,Seattle,1.0
23231,KAYLEE,cat,2019,Seattle,1.0
23232,GINGERSNAP,cat,2019,Seattle,1.0
23233,CIDER,cat,2019,Seattle,1.0
23234,CHEEKU,cat,2019,Seattle,1.0
23235,CRICKET,cat,2019,Seattle,1.0
23236,AUTUMN,cat,2019,Seattle,1.0
23237,TWITCH,cat,2019,Seattle,1.0
23238,CLARK,cat,2019,Seattle,1.0
23239,BOSS,cat,2019,Seattle,1.0
23240,MARCUS,cat,2019,Seattle,1.0
23241,LANDO,cat,2019,Seattle,1.0
23242,KOTY,cat,2019,Seattle,1.0
23243,RAMBO,cat,2019,Seattle,1.0
23244,VALENTINE,cat,2019,Seattle,1.0
23245,TIGER,cat,2019,Seattle,1.0
23246,TABA,cat,2019,Seattle,1.0
23247,TULIP,cat,2019,Seattle,1.0
23248,MAKI,cat,2019,Seattle,1.0
23249,PLUM,cat,2019,Seattle,1.0
23250,VIOLET,cat,2019,Seattle,1.0
23251,ORANGE,cat,2019,Seattle,1.0
23252,FROSTY,cat,2019,Seattle,1.0
23253,COSMOS,cat,2019,Seattle,1.0
23254,IZZY,cat,2019,Seattle,1.0
23255,BIJOU,cat,2019,Seattle,1.0
23256,PIPPY,cat,2019,Seattle,1.0
23257,KANG,cat,2019,Seattle,1.0
23258,SANNI,cat,2019,Seattle,1.0
23259,BETA,cat,2019,Seattle,1.0
23260,GUSTAVE,cat,2019,Seattle,1.0
23261,MEANI,cat,2019,Seattle,1.0
23262,SOPHIE,cat,2019,Seattle,1.0
23263,ANNIE,cat,2019,Seattle,1.0
23264,HARUHI,cat,2019,Seattle,1.0
23265,NIKOLA,cat,2019,Seattle,1.0
23266,SQUIRT,cat,2019,Seattle,1.0
23267,WILLOW,cat,2019,Seattle,1.0
23268,NELSON,cat,2019,Seattle,1.0
23269,ISABELLA (IZZY),cat,2019,Seattle,1.0
23270,LILY,cat,2019,Seattle,1.0
23271,KONA,cat,2019,Seattle,1.0
23272,SCHRÖDINGER,cat,2019,Seattle,1.0
23273,HENDRIX,cat,2019,Seattle,1.0
23274,SHENANIGANS,cat,2019,Seattle,1.0
23275,TOMFOOLERY,cat,2019,Seattle,1.0
23276,BELLA,cat,2019,Seattle,1.0
23277,ZIGGY,cat,2019,Seattle,1.0
23278,COTTONBALL,cat,2019,Seattle,1.0
23279,ARYA,cat,2019,Seattle,1.0
23280,OLIVER,cat,2019,Seattle,1.0
23281,CLAUDE,cat,2019,Seattle,1.0
23282,SILVIA,cat,2019,Seattle,1.0
23283,BABYG,cat,2019,Seattle,1.0
23284,PENNY,cat,2019,Seattle,1.0
23285,FRIDA,cat,2019,Seattle,1.0
23286,FANG,cat,2019,Seattle,1.0
23287,CURLY,cat,2019,Seattle,1.0
23288,OLIVE,cat,2019,Seattle,1.0
23289,ARTEMIS,cat,2019,Seattle,1.0
23290,BELLA,cat,2019,Seattle,1.0
23291,OZZIE,cat,2019,Seattle,1.0
23292,MR. PICKLES,cat,2019,Seattle,1.0
23293,MAYA,cat,2019,Seattle,1.0
23294,FLYNN,cat,2019,Seattle,1.0
23295,ELLA BELLA,cat,2019,Seattle,1.0
23296,OREO,cat,2019,Seattle,1.0
23297,NIKITA,cat,2019,Seattle,1.0
23298,BEAN,cat,2019,Seattle,1.0
23299,CORDIE,cat,2019,Seattle,1.0
23300,NOVA SCOTIA (LANI),cat,2019,Seattle,1.0
23301,SYLVIA,cat,2019,Seattle,1.0
23302,MOCHI,cat,2019,Seattle,1.0
23303,ROSE,cat,2019,Seattle,1.0
23304,ANGELO,cat,2019,Seattle,1.0
23305,DEADMAU5,cat,2019,Seattle,1.0
23306,VAL,cat,2019,Seattle,1.0
23307,PATCHES,cat,2019,Seattle,1.0
23308,SCRAMBLES,cat,2019,Seattle,1.0
23309,AZULA (ZUZU),cat,2019,Seattle,1.0
23310,KITZEL,cat,2019,Seattle,1.0
23311,TEVYE,cat,2019,Seattle,1.0
23312,WILLY,cat,2019,Seattle,1.0
23313,JAKE,cat,2019,Seattle,1.0
23314,LEIA,cat,2019,Seattle,1.0
23315,ANAKIN,cat,2019,Seattle,1.0
23316,JASMINE,cat,2019,Seattle,1.0
23317,TIPSY WOBBLESON,cat,2019,Seattle,1.0
23318,RASCAL,cat,2019,Seattle,1.0
23319,TABBY,cat,2019,Seattle,1.0
23320,EMI,cat,2019,Seattle,1.0
23321,OSCAR,cat,2019,Seattle,1.0
23322,DIGORY,cat,2019,Seattle,1.0
23323,ROSIE,cat,2019,Seattle,1.0
23324,OLLIE,cat,2019,Seattle,1.0
23325,BABY CAT,cat,2019,Seattle,1.0
23326,MOXIE,cat,2019,Seattle,1.0
23327,SCAMPER,cat,2019,Seattle,1.0
23328,ALLEY CAT,cat,2019,Seattle,1.0
23329,OMEN,cat,2019,Seattle,1.0
23330,JINX,cat,2019,Seattle,1.0
23331,JACK,cat,2019,Seattle,1.0
23332,OLIVE,cat,2019,Seattle,1.0
23333,PORSCHE,cat,2019,Seattle,1.0
23334,PORSCHE,cat,2019,Seattle,1.0
23335,BOB CAT,cat,2019,Seattle,1.0
23336,SOCKS,cat,2019,Seattle,1.0
23337,MOCHI,cat,2019,Seattle,1.0
23338,MOMO,cat,2019,Seattle,1.0
23339,JILL,cat,2019,Seattle,1.0
23340,LUNA,cat,2019,Seattle,1.0
23341,VAGO,cat,2019,Seattle,1.0
23342,JET,cat,2019,Seattle,1.0
23343,KEIRA,cat,2019,Seattle,1.0
23344,CALLIE,cat,2019,Seattle,1.0
23345,HOCUS POCUS!,cat,2019,Seattle,1.0
23346,ALAKAZAM!,cat,2019,Seattle,1.0
23347,KUPCAKE,cat,2019,Seattle,1.0
23348,SENOR LARRY,cat,2019,Seattle,1.0
23349,NIMBUS,cat,2019,Seattle,1.0
23350,MISHKA,cat,2019,Seattle,1.0
23351,CHESTER,cat,2019,Seattle,1.0
23352,CHARLEY,cat,2019,Seattle,1.0
23353,MAX,cat,2019,Seattle,1.0
23354,FURIOSA,cat,2019,Seattle,1.0
23355,CARLOS,cat,2019,Seattle,1.0
23356,LUNA,cat,2019,Seattle,1.0
23357,KIKI,cat,2019,Seattle,1.0
23358,MICHAEL,cat,2019,Seattle,1.0
23359,SOX,cat,2019,Seattle,1.0
23360,LEO,cat,2019,Seattle,1.0
23361,BUTCH CASSIDY,cat,2019,Seattle,1.0
23362,SYDNEY,cat,2019,Seattle,1.0
23363,TUX,cat,2019,Seattle,1.0
23364,RAYNA,cat,2019,Seattle,1.0
23365,JUNIPER,cat,2019,Seattle,1.0
23366,MIA,cat,2019,Seattle,1.0
23367,OLIVER,cat,2019,Seattle,1.0
23368,POLLY,cat,2019,Seattle,1.0
23369,SPUNKY,cat,2019,Seattle,1.0
23370,KEKI,cat,2019,Seattle,1.0
23371,LUKAS,cat,2019,Seattle,1.0
23372,RORY,cat,2019,Seattle,1.0
23373,PIPER,cat,2019,Seattle,1.0
23374,MERCURY,cat,2019,Seattle,1.0
23375,KITTERS,cat,2019,Seattle,1.0
23376,LOUIE,cat,2019,Seattle,1.0
23377,NOMAD,cat,2019,Seattle,1.0
23378,VITTORIO,cat,2019,Seattle,1.0
23379,MARIJO,cat,2019,Seattle,1.0
23380,SAM,cat,2019,Seattle,1.0
23381,BELLA,cat,2019,Seattle,1.0
23382,CAT,cat,2019,Seattle,1.0
23383,ELSIE,cat,2019,Seattle,1.0
23384,LUCY,cat,2019,Seattle,1.0
23385,FERRARI,cat,2019,Seattle,1.0
23386,SPAGHETTI MARGARETTI FAIRCHILD,cat,2019,Seattle,1.0
23387,SOPHIE,cat,2019,Seattle,1.0
23388,DUDLEY,cat,2019,Seattle,1.0
23389,IVAN,cat,2019,Seattle,1.0
23390,REGINALD,cat,2019,Seattle,1.0
23391,KITTY,cat,2019,Seattle,1.0
23392,CASSINI,cat,2019,Seattle,1.0
23393,DIABLA,cat,2019,Seattle,1.0
23394,BRUNO,cat,2019,Seattle,1.0
23395,SPIKE,cat,2019,Seattle,1.0
23396,DALE,cat,2019,Seattle,1.0
23397,CHITA,cat,2019,Seattle,1.0
23398,WINNIE,cat,2019,Seattle,1.0
23399,CALLIE,cat,2019,Seattle,1.0
23400,TALLY,cat,2019,Seattle,1.0
23401,NAZEE,cat,2019,Seattle,1.0
23402,ROSIE,cat,2019,Seattle,1.0
23403,ZIPPER,cat,2019,Seattle,1.0
23404,WILL,cat,2019,Seattle,1.0
23405,HONEY,cat,2019,Seattle,1.0
23406,SONNY,cat,2019,Seattle,1.0
23407,SIMBA,cat,2019,Seattle,1.0
23408,NESHEMA,cat,2019,Seattle,1.0
23409,BUSTARD,cat,2019,Seattle,1.0
23410,DORIAN GREY,cat,2019,Seattle,1.0
23411,TOPHER BRINK,cat,2019,Seattle,1.0
23412,DELILAH,cat,2019,Seattle,1.0
23413,ZANDER,cat,2019,Seattle,1.0
23414,NOODLES,cat,2019,Seattle,1.0
23415,CORKY LYNN,cat,2019,Seattle,1.0
23416,YAMMA JAMMA,cat,2019,Seattle,1.0
23417,ISABELLE,cat,2019,Seattle,1.0
23418,PANCAKE,cat,2019,Seattle,1.0
23419,ANDY,cat,2019,Seattle,1.0
23420,BERT,cat,2019,Seattle,1.0
23421,JINX,cat,2019,Seattle,1.0
23422,FRED,cat,2019,Seattle,1.0
23423,HAKU,cat,2019,Seattle,1.0
23424,POOP,cat,2019,Seattle,1.0
23425,JENNY LINSKY,cat,2019,Seattle,1.0
23426,LUNA,cat,2019,Seattle,1.0
23427,PLUTO,cat,2019,Seattle,1.0
23428,MITZY,cat,2019,Seattle,1.0
23429,TANANA,cat,2019,Seattle,1.0
23430,,cat,2019,Seattle,1.0
23431,BROOKS,cat,2019,Seattle,1.0
23432,DUNN,cat,2019,Seattle,1.0
23433,SAMANTHA,cat,2019,Seattle,1.0
23434,PUMA,cat,2019,Seattle,1.0
23435,MADDIE,cat,2019,Seattle,1.0
23436,ABBY,cat,2019,Seattle,1.0
23437,KAYA,cat,2019,Seattle,1.0
23438,CALVIN,cat,2019,Seattle,1.0
23439,JYN KEHOE,cat,2019,Seattle,1.0
23440,CIDER,cat,2019,Seattle,1.0
23441,BARNABAS,cat,2019,Seattle,1.0
23442,CHESTER,cat,2019,Seattle,1.0
23443,SKITTLES,cat,2019,Seattle,1.0
23444,MONKEY,cat,2019,Seattle,1.0
23445,MISHA,cat,2019,Seattle,1.0
23446,THEO,cat,2019,Seattle,1.0
23447,BUTTONS,cat,2019,Seattle,1.0
23448,BOOTS,cat,2019,Seattle,1.0
23449,TINY,cat,2019,Seattle,1.0
23450,WALNUT,cat,2019,Seattle,1.0
23451,ZIP,cat,2019,Seattle,1.0
23452,JAZZY,cat,2019,Seattle,1.0
23453,BALESTRA PRINCESS OF ALDERAN,cat,2019,Seattle,1.0
23454,RALPH,cat,2019,Seattle,1.0
23455,HUNTER,cat,2019,Seattle,1.0
23456,EMILY,cat,2019,Seattle,1.0
23457,SIMBA,cat,2019,Seattle,1.0
23458,MALCOLM,cat,2019,Seattle,1.0
23459,LUCY,cat,2019,Seattle,1.0
23460,BABY,cat,2019,Seattle,1.0
23461,BUSTER,cat,2019,Seattle,1.0
23462,KEATON,cat,2019,Seattle,1.0
23463,NANCY BOTWIN,cat,2019,Seattle,1.0
23464,CELIA HODES,cat,2019,Seattle,1.0
23465,LUCY,cat,2019,Seattle,1.0
23466,RICKY,cat,2019,Seattle,1.0
23467,MARTOK,cat,2019,Seattle,1.0
23468,KITTIKA,cat,2019,Seattle,1.0
23469,CLOVER,cat,2019,Seattle,1.0
23470,LUNA,cat,2019,Seattle,1.0
23471,PHOEBE,cat,2019,Seattle,1.0
23472,SCOUT,cat,2019,Seattle,1.0
23473,VASIK,cat,2019,Seattle,1.0
23474,MEI MEI,cat,2019,Seattle,1.0
23475,BABY BETH,cat,2019,Seattle,1.0
23476,ADELE,cat,2019,Seattle,1.0
23477,GARETH,cat,2019,Seattle,1.0
23478,ROCKY 2,cat,2019,Seattle,1.0
23479,LUNA BELLE,cat,2019,Seattle,1.0
23480,OLIVE,cat,2019,Seattle,1.0
23481,FUEGO,cat,2019,Seattle,1.0
23482,KIDDLES,cat,2019,Seattle,1.0
23483,MAIQ,cat,2019,Seattle,1.0
23484,LIONEL,cat,2019,Seattle,1.0
23485,OLIVIA,cat,2019,Seattle,1.0
23486,LEXINGTON,cat,2019,Seattle,1.0
23487,DORA,cat,2019,Seattle,1.0
23488,SNOOPY,cat,2019,Seattle,1.0
23489,MOOSE,cat,2019,Seattle,1.0
23490,OLIVE,cat,2019,Seattle,1.0
23491,COOKIE MONSTER,cat,2019,Seattle,1.0
23492,CALI,cat,2019,Seattle,1.0
23493,BINX,cat,2019,Seattle,1.0
23494,JASPER,cat,2019,Seattle,1.0
23495,COMET,cat,2019,Seattle,1.0
23496,BATHILDA,cat,2019,Seattle,1.0
23497,LIZZIE,cat,2019,Seattle,1.0
23498,POTATO,cat,2019,Seattle,1.0
23499,PANINI,cat,2019,Seattle,1.0
23500,BUSTER,cat,2019,Seattle,1.0
23501,BOO,cat,2019,Seattle,1.0
23502,ALEX,cat,2019,Seattle,1.0
23503,ALLEN,cat,2019,Seattle,1.0
23504,EDGAR,cat,2019,Seattle,1.0
23505,LUA,cat,2019,Seattle,1.0
23506,BRUNO MEOWS,cat,2019,Seattle,1.0
23507,THEO,cat,2019,Seattle,1.0
23508,FLUFFY,cat,2019,Seattle,1.0
23509,LINDA,cat,2019,Seattle,1.0
23510,CHRISTA,cat,2019,Seattle,1.0
23511,DIETZ,cat,2019,Seattle,1.0
23512,BUTTON,cat,2019,Seattle,1.0
23513,KIMO,cat,2019,Seattle,1.0
23514,FISHY,cat,2019,Seattle,1.0
23515,OLIVE,cat,2019,Seattle,1.0
23516,LOU,cat,2019,Seattle,1.0
23517,SWEETIE BOY,cat,2019,Seattle,1.0
23518,JIRO,cat,2019,Seattle,1.0
23519,SCOUT,cat,2019,Seattle,1.0
23520,SAM,cat,2019,Seattle,1.0
23521,PEANUT,cat,2019,Seattle,1.0
23522,SASHA,cat,2019,Seattle,1.0
23523,PEPPER,cat,2019,Seattle,1.0
23524,WILLOW,cat,2019,Seattle,1.0
23525,BALDR,cat,2019,Seattle,1.0
23526,OLIVE,cat,2019,Seattle,1.0
23527,POI,cat,2019,Seattle,1.0
23528,NONI,cat,2019,Seattle,1.0
23529,DUCK,cat,2019,Seattle,1.0
23530,GOOSE,cat,2019,Seattle,1.0
23531,LUNA,cat,2019,Seattle,1.0
23532,WILEY,cat,2019,Seattle,1.0
23533,NEWCAT,cat,2019,Seattle,1.0
23534,HAWKEYE,cat,2019,Seattle,1.0
23535,TOBY NOX,cat,2019,Seattle,1.0
23536,LANEY,cat,2019,Seattle,1.0
23537,THEO,cat,2019,Seattle,1.0
23538,BEAR,cat,2019,Seattle,1.0
23539,ANGEL,cat,2019,Seattle,1.0
23540,AARON,cat,2019,Seattle,1.0
23541,TESLA,cat,2019,Seattle,1.0
23542,MO BENEDICT,cat,2019,Seattle,1.0
23543,BUSTER,cat,2019,Seattle,1.0
23544,ACE,cat,2019,Seattle,1.0
23545,SPOOP,cat,2019,Seattle,1.0
23546,HANSEL,cat,2019,Seattle,1.0
23547,FELICITY JANE,cat,2019,Seattle,1.0
23548,FRANCO,cat,2019,Seattle,1.0
23549,PANTS,cat,2019,Seattle,1.0
23550,BAXTER,cat,2019,Seattle,1.0
23551,BENNY,cat,2019,Seattle,1.0
23552,FINLEY,cat,2019,Seattle,1.0
23553,KENNEDY,cat,2019,Seattle,1.0
23554,JAZZ,cat,2019,Seattle,1.0
23555,GARNET,cat,2019,Seattle,1.0
23556,MARLO,cat,2019,Seattle,1.0
23557,JAZZ,cat,2019,Seattle,1.0
23558,COCO,cat,2019,Seattle,1.0
23559,KAZE,cat,2019,Seattle,1.0
23560,JAKE,cat,2019,Seattle,1.0
23561,WINNIE,cat,2019,Seattle,1.0
23562,TRIXIE,cat,2019,Seattle,1.0
23563,TIGER,cat,2019,Seattle,1.0
23564,STRIPES,cat,2019,Seattle,1.0
23565,LEROY,cat,2019,Seattle,1.0
23566,GRETA,cat,2019,Seattle,1.0
23567,BEA,cat,2019,Seattle,1.0
23568,NOELLE,cat,2019,Seattle,1.0
23569,MELANIE,cat,2019,Seattle,1.0
23570,FRANKIE,cat,2019,Seattle,1.0
23571,DON DIEGO,cat,2019,Seattle,1.0
23572,SATURN,cat,2019,Seattle,1.0
23573,WILHELMINA,cat,2019,Seattle,1.0
23574,CHET,cat,2019,Seattle,1.0
23575,TOBIAS,cat,2019,Seattle,1.0
23576,CAROLINA,cat,2019,Seattle,1.0
23577,ARIA,cat,2019,Seattle,1.0
23578,OAKLEY,cat,2019,Seattle,1.0
23579,PUMA,cat,2019,Seattle,1.0
23580,KONA MOKU,cat,2019,Seattle,1.0
23581,SCOOTER,cat,2019,Seattle,1.0
23582,MERLIN,cat,2019,Seattle,1.0
23583,ADORABLE,cat,2019,Seattle,1.0
23584,THALIA,cat,2019,Seattle,1.0
23585,GRACIE,cat,2019,Seattle,1.0
23586,SOCKS,cat,2019,Seattle,1.0
23587,BEAR,cat,2019,Seattle,1.0
23588,MOOSYK,cat,2019,Seattle,1.0
23589,PETEY,cat,2019,Seattle,1.0
23590,PIXEL,cat,2019,Seattle,1.0
23591,BUSTER,cat,2019,Seattle,1.0
23592,EMILY,cat,2019,Seattle,1.0
23593,VIOLET,cat,2019,Seattle,1.0
23594,VITA,cat,2019,Seattle,1.0
23595,DARLENE,cat,2019,Seattle,1.0
23596,MISTY PEARL,cat,2019,Seattle,1.0
23597,TOM,cat,2019,Seattle,1.0
23598,ROB,cat,2019,Seattle,1.0
23599,DORIAN,cat,2019,Seattle,1.0
23600,RAINA,cat,2019,Seattle,1.0
23601,WALLY,cat,2019,Seattle,1.0
23602,VENICE,cat,2019,Seattle,1.0
23603,ANNA BEANS,cat,2019,Seattle,1.0
23604,TESSIE,cat,2019,Seattle,1.0
23605,FOXY,cat,2019,Seattle,1.0
23606,PICKLE,cat,2019,Seattle,1.0
23607,BAILEY,cat,2019,Seattle,1.0
23608,CHAI,cat,2019,Seattle,1.0
23609,DAPHNE,cat,2019,Seattle,1.0
23610,PENNY,cat,2019,Seattle,1.0
23611,SCULLY,cat,2019,Seattle,1.0
23612,GUSGUS,cat,2019,Seattle,1.0
23613,BAGIRA,cat,2019,Seattle,1.0
23614,ISABELLA,cat,2019,Seattle,1.0
23615,MISS PRECIOUS,cat,2019,Seattle,1.0
23616,LUCY,cat,2019,Seattle,1.0
23617,HAZEL,cat,2019,Seattle,1.0
23618,GEORGE,cat,2019,Seattle,1.0
23619,MAC,cat,2019,Seattle,1.0
23620,FLEETWOOD,cat,2019,Seattle,1.0
23621,TESLA,cat,2019,Seattle,1.0
23622,PUMBA,cat,2019,Seattle,1.0
23623,TIMONE,cat,2019,Seattle,1.0
23624,MANGO,cat,2019,Seattle,1.0
23625,SLINKY,cat,2019,Seattle,1.0
23626,CRACKER,cat,2019,Seattle,1.0
23627,KINGSLEY,cat,2019,Seattle,1.0
23628,CHEZWICK,cat,2019,Seattle,1.0
23629,PHOEBE,cat,2019,Seattle,1.0
23630,PEARLA,cat,2019,Seattle,1.0
23631,MAISY,cat,2019,Seattle,1.0
23632,MIA,cat,2019,Seattle,1.0
23633,RAVENNA,cat,2019,Seattle,1.0
23634,SIENA,cat,2019,Seattle,1.0
23635,FELIX,cat,2019,Seattle,1.0
23636,ARYA,cat,2019,Seattle,1.0
23637,MILLY,cat,2019,Seattle,1.0
23638,RONNIE,cat,2019,Seattle,1.0
23639,SYDNEY,cat,2019,Seattle,1.0
23640,SADIE,cat,2019,Seattle,1.0
23641,CHARLIE,cat,2019,Seattle,1.0
23642,SHERMAN,cat,2019,Seattle,1.0
23643,ART,cat,2019,Seattle,1.0
23644,MORGAN,cat,2019,Seattle,1.0
23645,HIPPO,cat,2019,Seattle,1.0
23646,SAM,cat,2019,Seattle,1.0
